CustomerID,Customer_FirstName,Customer_LastName,Customer_Membership
C14118,Ulanni,Bryant,Bronze
C14119,Abigail,Young,Diamond
C14120,Kaytlyn,Gonzalez,Diamond
C14121,Naomi,Brown,Gold
C14122,Calista,Kelly,Bronze
C14123,Fayre,Wilson,Diamond
C14124,Felicia,Martinez,Silver
C14125,Miyuki,Thompson,Silver
C14126,Naamah,Miller,Gold
C14127,Bellezza,Bailey,Diamond
C14128,Calista,Campbell,Bronze
C14129,Venus,Martinez,Gold
C14130,Naamah,Kelly,Silver
C14131,Tazanna,Stewart,Gold
C14132,Lynne,Carter,Silver
C14133,Nefertari,Wright,Silver
C14134,Nefertari,Reed,Diamond
C14135,Lucinda,Sanders,Bronze
C14136,Ulanni,Alexander,Bronze
C14137,Orabelle,Jenkins,Silver
C14138,Calista,Lee,Silver
C14139,Abigail,Sanchez,Diamond
C14140,Ellie,Scott,Bronze
C14141,Bella,Wood,Diamond
C14142,Jacintha,Lee,Diamond
C14143,Felicia,Cox,Bronze
C14144,Ellen,Powell,Diamond
C14145,Keva,Bailey,Diamond
C14146,Mabs,Griffin,Bronze
C14147,Fayre,Johnson,Bronze
C14148,Kaytlyn,White,Diamond
C14149,Calixta,Phillips,Diamond
C14150,Yedda,Alexander,Gold
C14151,Erina,Richardson,Silver
C14152,Bellezza,Robinson,Diamond
C14153,Tove,Gonzalez,Bronze
C14154,Kyomi,Flores,Diamond
C14155,Bellezza,Garcia,Diamond
C14156,Ella,Henderson,Silver
C14157,Bonita,Patterson,Bronze
C14158,Belinda,Henderson,Silver
C14159,Mabs,Reed,Gold
C14160,Bellezza,Ward,Silver
C14161,Rosalind,Russell,Bronze
C14162,Abigail,Smith,Silver
C14163,Mabel,Jackson,Diamond
C14164,Jacintha,Murphy,Gold
C14165,Raanana,Lee,Bronze
C14166,Nefertari,Torres,Gold
C14167,Isa,Butler,Silver
C14168,Venus,Wood,Diamond
C14169,Nomi,Allen,Silver
C14170,Calixta,Patterson,Diamond
C14171,Isa,Taylor,Silver
C14172,Yedda,Diaz,Bronze
C14173,Mei,Moore,Silver
C14174,Mabel,Roberts,Gold
C14175,Mei,Perry,Diamond
C14176,Nelly,Watson,Diamond
C14177,Ella,Peterson,Bronze
C14178,Sapphire,White,Silver
C14179,Calixta,White,Bronze
C14180,Ulanni,Gray,Gold
C14181,Tazanna,Price,Silver
C14182,Omorose,Scott,Gold
C14183,Rosaleen,Adams,Diamond
C14184,Naava,Gonzalez,Gold
C14185,Kyomi,Russell,Diamond
C14186,Naomi,Powell,Diamond
C14187,Meadow,Wilson,Silver
C14188,Jolie,Moore,Bronze
C14189,Rosaleen,Bailey,Bronze
C14190,Ellen,Bryant,Bronze
C14191,Ellen,Edwards,Bronze
C14192,Tove,Price,Diamond
C14193,Donatella,Sanchez,Gold
C14194,Omorose,Green,Gold
C14195,Ulanni,Johnson,Gold
C14196,Keva,Wilson,Gold
C14197,Miyeon,Foster,Silver
C14198,Calliope,Price,Silver
C14199,Ellie,Taylor,Bronze
C14200,Ellie,Gray,Silver
C14201,Calixta,Baker,Silver
C14202,Kyomi,Simmons,Bronze
C14203,Mabel,Rodriguez,Gold
C14204,Tove,Lewis,Diamond
C14205,Jolie,Thomas,Diamond
C14206,Tove,Torres,Silver
C14207,Ellen,Howard,Bronze
C14208,Calista,Bryant,Silver
C14209,Felicia,Cook,Diamond
C14210,Bellezza,Brooks,Gold
C14211,Rosaleen,Nelson,Bronze
C14212,Linda,Turner,Bronze
C14213,Raanana,Roberts,Diamond
C14214,Mei,Simmons,Bronze
C14215,Kyomi,Jackson,Diamond
C14216,Bonita,Collins,Gold
C14217,Venus,Cook,Bronze
C14218,Linda,Russell,Bronze
C14219,Bellezza,Carter,Gold
C14220,Omorose,James,Gold
C14221,Miyuki,Watson,Bronze
C14222,Ratih,Carter,Bronze
C14223,Yedda,Smith,Diamond
C14224,Marabel,Alexander,Silver
C14225,Tove,Bell,Diamond
C14226,Bonita,Torres,Gold
C14227,Bonita,Torres,Diamond
C14228,Calista,King,Bronze
C14229,Naamah,Mitchell,Diamond
C14230,Nefertiti,Collins,Bronze
C14231,Naomi,Young,Gold
C14232,Jacintha,Phillips,Bronze
C14233,Ellie,Torres,Gold
C14234,Keva,Williams,Gold
C14235,Isa,Young,Diamond
C14236,Linda,Lopez,Silver
C14237,Lucinda,Collins,Bronze
C14238,Lilybelle,Johnson,Gold
C14239,Fayre,Peterson,Gold
C14240,Kyomi,Gray,Silver
C14241,Raanana,Rogers,Silver
C14242,Keva,Gonzalez,Diamond
C14243,Bonnie,Williams,Silver
C14244,Sapphire,Turner,Bronze
C14245,Rosalind,Simmons,Diamond
C14246,Keva,Wilson,Silver
C14247,Miyuki,James,Silver
C14248,Abigail,Perez,Silver
C14249,Jolie,James,Gold
C14250,Abigail,Scott,Diamond
C14251,Linda,Taylor,Bronze
C14252,Kaytlyn,Perez,Bronze
C14253,Tove,Thomas,Bronze
C14254,Norabel,Hayes,Diamond
C14255,Bonita,Gonzalez,Silver
C14256,Rosaleen,Gray,Gold
C14257,Miyeon,Lopez,Gold
C14258,Nefertiti,Foster,Silver
C14259,Calliope,Gray,Gold
C14260,Lynne,Johnson,Diamond
C14261,Mei,Adams,Diamond
C14262,Lucinda,Anderson,Diamond
C14263,Tegan,Scott,Gold
C14264,Naomi,Rodriguez,Gold
C14265,Norabel,Gray,Silver
C14266,Nomi,Sanders,Bronze
C14267,Nomi,Parker,Bronze
C14268,Omorose,Simmons,Gold
C14269,Calliope,Morgan,Bronze
C14270,Venus,Taylor,Bronze
C14271,Mei,Wilson,Gold
C14272,Ulanni,Mitchell,Silver
C14273,Ellen,Walker,Bronze
C14274,Miyuki,Martin,Silver
C14275,Jolie,Alexander,Bronze
C14276,Calista,Sanchez,Silver
C14277,Linda,Perez,Diamond
C14278,Nefertiti,Cooper,Gold
C14279,Mabs,Perez,Bronze
C14280,Lucinda,Lewis,Silver
C14281,Belinda,Wood,Silver
C14282,Miyuki,Henderson,Gold
C14283,Lynne,Bailey,Gold
C14284,Lilybelle,Rivera,Diamond
C14285,Mabel,Bennett,Bronze
C14286,Ella,Carter,Diamond
C14287,Bonnie,Flores,Silver
C14288,Marabel,Hayes,Bronze
C14289,Sapphire,Cox,Gold
C14290,Miyuki,Sanders,Bronze
C14291,Jolie,Foster,Bronze
C14292,Lynne,Richardson,Bronze
C14293,Miyeon,White,Silver
C14294,Felicia,Howard,Silver
C14295,Calixta,Williams,Gold
C14296,Rachel,Wood,Bronze
C14297,Tazanna,Hernandez,Gold
C14298,Abigail,Edwards,Bronze
C14299,Calixta,Hayes,Diamond
C14300,Keva,Reed,Gold
C14301,Lillie,Ramirez,Silver
C14302,Abigail,Clark,Gold
C14303,Naava,Rogers,Diamond
C14304,Nelly,Torres,Silver
C14305,Lynne,Wood,Diamond
C14306,Bella,Flores,Diamond
C14307,Naava,Morris,Diamond
C14308,Meadow,Perry,Gold
C14309,Tegan,Wright,Diamond
C14310,Marabel,Thompson,Bronze
C14311,Marabel,Scott,Bronze
C14312,Keva,Cooper,Bronze
C14313,Lynne,Henderson,Diamond
C14314,Naomi,Wright,Diamond
C14315,Naava,Taylor,Bronze
C14316,Keva,Anderson,Gold
C14317,Bella,Hill,Silver
C14318,Omorose,Edwards,Gold
C14319,Ulanni,Hall,Bronze
C14320,Bellezza,Ward,Bronze
C14321,Erina,Collins,Gold
C14322,Ellie,Alexander,Silver
C14323,Jolie,Price,Diamond
C14324,Kyomi,Garcia,Gold
C14325,Xin,Perry,Gold
C14326,Tegan,Miller,Gold
C14327,Calista,Patterson,Bronze
C14328,Alina,Carter,Bronze
C14329,Calista,Cook,Bronze
C14330,Jolie,Gonzales,Bronze
C14331,Bonnie,Sanders,Bronze
C14332,Belinda,Baker,Diamond
C14333,Naamah,Garcia,Gold
C14334,Rosaleen,Gonzales,Diamond
C14335,Mei,King,Diamond
C14336,Norabel,Williams,Gold
C14337,Erina,Campbell,Bronze
C14338,Tazanna,Rogers,Silver
C14339,Bellezza,Brooks,Gold
C14340,Calliope,King,Bronze
C14341,Mabs,Cook,Diamond
C14342,Bellezza,Campbell,Gold
C14343,Tazanna,Diaz,Silver
C14344,Calista,Ward,Diamond
C14345,Bella,Griffin,Gold
C14346,Norabel,Russell,Silver
C14347,Tove,Flores,Silver
C14348,Donatella,Foster,Diamond
C14349,Tove,Price,Gold
C14350,Meadow,Powell,Diamond
C14351,Mabs,Allen,Gold
C14352,Ulanni,Perry,Silver
C14353,Calixta,Gonzales,Silver
C14354,Omorose,Russell,Gold
C14355,Bonita,Griffin,Bronze
C14356,Calliope,Ramirez,Silver
C14357,Meadow,Jones,Silver
C14358,Bella,Washington,Diamond
C14359,Yedda,Butler,Diamond
C14360,Jolie,Hill,Bronze
C14361,Orabelle,Price,Silver
C14362,Ella,Rogers,Silver
C14363,Ratih,Walker,Silver
C14364,Linda,Washington,Gold
C14365,Meadow,Rodriguez,Silver
C14366,Mabel,Bennett,Gold
C14367,Meadow,Alexander,Bronze
C14368,Orabelle,Bell,Gold
C14369,Lucinda,Peterson,Diamond
C14370,Jacintha,Gray,Bronze
C14371,Naava,Evans,Diamond
C14372,Xin,King,Diamond
C14373,Mei,Williams,Bronze
C14374,Nefertari,King,Silver
C14375,Abigail,Cook,Gold
C14376,Lilybelle,Lewis,Bronze
C14377,Calliope,Miller,Diamond
C14378,Alina,Green,Diamond
C14379,Jacintha,Lewis,Diamond
C14380,Rachel,Barnes,Silver
C14381,Rosaleen,Murphy,Silver
C14382,Lillie,Davis,Silver
C14383,Omorose,Sanchez,Gold
C14384,Meadow,Jenkins,Gold
C14385,Lynne,Wood,Bronze
C14386,Kyomi,Washington,Silver
C14387,Kyomi,Nelson,Diamond
C14388,Omorose,Price,Silver
C14389,Jacintha,Perry,Bronze
C14390,Xin,Johnson,Diamond
C14391,Ellen,Sanchez,Bronze
C14392,Calixta,Baker,Silver
C14393,Alina,Brown,Diamond
C14394,Lillie,Wilson,Gold
C14395,Marabel,Phillips,Diamond
C14396,Mei,Rogers,Bronze
C14397,Lilybelle,Kelly,Gold
C14398,Yedda,Rivera,Gold
C14399,Lilybelle,Miller,Silver
C14400,Naamah,Robinson,Silver
C14401,Donatella,Perry,Gold
C14402,Tove,Hughes,Silver
C14403,Nelly,Richardson,Silver
C14404,Ulanni,Bailey,Gold
C14405,Donatella,Ramirez,Gold
C14406,Rosalind,Baker,Silver
C14407,Ulanni,Harris,Silver
C14408,Keva,Carter,Diamond
C14409,Naamah,White,Bronze
C14410,Venus,Long,Bronze
C14411,Xin,Sanchez,Bronze
C14412,Nefertari,Rodriguez,Silver
C14413,Meadow,Wright,Gold
C14414,Nomi,Butler,Diamond
C14415,Nomi,Bell,Diamond
C14416,Raanana,Wilson,Diamond
C14417,Calista,Miller,Diamond
C14418,Raanana,Gonzalez,Silver
C14419,Kyomi,Garcia,Bronze
C14420,Bonnie,Perez,Diamond
C14421,Tegan,Diaz,Bronze
C14422,Lilybelle,King,Gold
C14423,Mabel,Evans,Diamond
C14424,Nefertiti,Ward,Bronze
C14425,Alina,Griffin,Bronze
C14426,Isa,Hayes,Diamond
C14427,Kyomi,Nelson,Silver
C14428,Bella,Sanders,Silver
C14429,Jolie,Henderson,Silver
C14430,Naava,Sanders,Diamond
C14431,Caily,Cole,Diamond
C14432,Lucinda,Moore,Gold
C14433,Rachel,Walker,Diamond
C14434,Mei,Cox,Gold
C14435,Nefertari,Butler,Gold
C14436,Belinda,Smith,Diamond
C14437,Bellezza,Price,Bronze
C14438,Kyomi,Lee,Diamond
C14439,Erina,Campbell,Gold
C14440,Calista,Brown,Gold
C14441,Ellie,Alexander,Gold
C14442,Calista,Stewart,Silver
C14443,Abigail,Cook,Gold
C14444,Nomi,Powell,Diamond
C14445,Omorose,Barnes,Bronze
C14446,Fayre,Bailey,Diamond
C14447,Mabs,Davis,Diamond
C14448,Tazanna,Ross,Gold
C14449,Mabs,Hayes,Gold
C14450,Lynne,Wood,Gold
C14451,Nelly,Watson,Silver
C14452,Mabs,Jones,Gold
C14453,Keva,Torres,Gold
C14454,Yedda,Rivera,Silver
C14455,Bellezza,Edwards,Silver
C14456,Ella,Howard,Diamond
C14457,Norabel,Watson,Silver
C14458,Abigail,Hughes,Silver
C14459,Kaytlyn,Johnson,Diamond
C14460,Jolie,Sanders,Gold
C14461,Nelly,Clark,Gold
C14462,Erina,Rivera,Bronze
C14463,Mei,Moore,Silver
C14464,Marabel,Collins,Silver
C14465,Ulanni,Griffin,Silver
C14466,Lynne,Wood,Gold
C14467,Yedda,Collins,Gold
C14468,Mabs,Perry,Bronze
C14469,Rosalind,Reed,Bronze
C14470,Kaytlyn,Evans,Bronze
C14471,Lillie,Henderson,Bronze
C14472,Ellie,Mitchell,Gold
C14473,Belinda,Davis,Gold
C14474,Kaytlyn,Thompson,Silver
C14475,Calliope,Anderson,Bronze
C14476,Yedda,Taylor,Gold
C14477,Bella,Allen,Gold
C14478,Ellie,Powell,Bronze
C14479,Sapphire,Green,Diamond
C14480,Calixta,Wood,Gold
C14481,Bonnie,Anderson,Diamond
C14482,Bonita,Robinson,Diamond
C14483,Orabelle,Roberts,Silver
C14484,Mei,Mitchell,Gold
C14485,Abigail,Torres,Bronze
C14486,Keva,Miller,Gold
C14487,Fayre,Martinez,Silver
C14488,Abigail,Clark,Gold
C14489,Bonita,Kelly,Gold
C14490,Calliope,Robinson,Gold
C14491,Kyomi,Brooks,Silver
C14492,Bellezza,Price,Diamond
C14493,Ellie,Griffin,Gold
C14494,Lillie,Smith,Gold
C14495,Mabs,Green,Gold
C14496,Calista,Young,Bronze
C14497,Bonnie,Howard,Diamond
C14498,Calista,Bennett,Gold
C14499,Felicia,Gonzalez,Diamond
C14500,Nomi,Hill,Diamond
C14501,Erina,James,Silver
C14502,Bellezza,White,Bronze
C14503,Miyuki,Gray,Bronze
C14504,Keva,Wood,Bronze
C14505,Calista,Gonzales,Diamond
C14506,Xin,Phillips,Gold
C14507,Bonita,Cole,Gold
C14508,Nomi,Russell,Diamond
C14509,Miyuki,Hughes,Gold
C14510,Lillie,Long,Silver
C14511,Mei,Cole,Gold
C14512,Lynne,Moore,Gold
C14513,Calliope,Phillips,Gold
C14514,Nefertiti,Russell,Gold
C14515,Jacintha,Jones,Silver
C14516,Caily,Robinson,Gold
C14517,Lilybelle,Thomas,Diamond
C14518,Donatella,Nelson,Silver
C14519,Bonnie,Hill,Diamond
C14520,Naava,Williams,Silver
C14521,Tazanna,Moore,Silver
C14522,Keva,Evans,Bronze
C14523,Ellie,Parker,Bronze
C14524,Belinda,Wood,Silver
C14525,Isa,Wood,Silver
C14526,Orabelle,Miller,Diamond
C14527,Xin,Campbell,Diamond
C14528,Tove,Martin,Bronze
C14529,Caily,Miller,Silver
C14530,Miyuki,Hayes,Gold
C14531,Calliope,White,Gold
C14532,Naamah,Roberts,Gold
C14533,Kaytlyn,Scott,Gold
C14534,Naamah,Anderson,Bronze
C14535,Mabs,Sanders,Diamond
C14536,Xin,Parker,Bronze
C14537,Tazanna,Patterson,Diamond
C14538,Nefertari,Jackson,Silver
C14539,Keva,Allen,Gold
C14540,Ratih,Taylor,Diamond
C14541,Calista,Barnes,Bronze
C14542,Kaytlyn,Rogers,Diamond
C14543,Naamah,Carter,Gold
C14544,Nomi,Adams,Diamond
C14545,Abigail,Jones,Bronze
C14546,Rosaleen,Perez,Gold
C14547,Meadow,Miller,Diamond
C14548,Omorose,Green,Bronze
C14549,Naava,Henderson,Bronze
C14550,Caily,Allen,Diamond
C14551,Nefertiti,Phillips,Diamond
C14552,Fayre,Lewis,Gold
C14553,Felicia,Hayes,Bronze
C14554,Jolie,Bennett,Bronze
C14555,Calixta,Brooks,Bronze
C14556,Ulanni,Murphy,Diamond
C14557,Lillie,Rogers,Diamond
C14558,Nomi,Williams,Silver
C14559,Tazanna,Cox,Gold
C14560,Ulanni,Russell,Bronze
C14561,Tazanna,Brooks,Diamond
C14562,Ratih,Simmons,Bronze
C14563,Linda,Perez,Diamond
C14564,Donatella,Bell,Silver
C14565,Tove,Patterson,Gold
C14566,Mei,Taylor,Diamond
C14567,Nefertari,Scott,Diamond
C14568,Bonnie,Hall,Gold
C14569,Lilybelle,Scott,Gold
C14570,Abigail,Ward,Silver
C14571,Marabel,Rogers,Bronze
C14572,Ratih,Murphy,Diamond
C14573,Lynne,Russell,Diamond
C14574,Bonita,Simmons,Diamond
C14575,Miyuki,Alexander,Gold
C14576,Xin,Adams,Gold
C14577,Isa,Parker,Silver
C14578,Meadow,Long,Gold
C14579,Lucinda,Davis,Bronze
C14580,Nelly,Bell,Diamond
C14581,Ella,Richardson,Bronze
C14582,Bonnie,Kelly,Gold
C14583,Kyomi,Young,Silver
C14584,Tazanna,Perry,Bronze
C14585,Jacintha,Rogers,Diamond
C14586,Meadow,Patterson,Gold
C14587,Kyomi,Allen,Gold
C14588,Xin,King,Bronze
C14589,Naava,Wilson,Gold
C14590,Xin,Lee,Bronze
C14591,Mabel,Sanchez,Gold
C14592,Kyomi,Morgan,Gold
C14593,Caily,Johnson,Diamond
C14594,Keva,Foster,Gold
C14595,Calista,Martinez,Gold
C14596,Ellen,Allen,Gold
C14597,Linda,Hughes,Gold
C14598,Raanana,Cooper,Silver
C14599,Jolie,Wilson,Silver
C14600,Ulanni,Collins,Diamond
C14601,Naava,Gonzales,Bronze
C14602,Tove,Thompson,Gold
C14603,Orabelle,Brown,Diamond
C14604,Bellezza,Long,Bronze
C14605,Belinda,Lopez,Silver
C14606,Nelly,Gray,Diamond
C14607,Tove,Simmons,Gold
C14608,Abigail,Griffin,Diamond
C14609,Meadow,Bennett,Silver
C14610,Naomi,Smith,Diamond
C14611,Calista,Moore,Silver
C14612,Bellezza,Moore,Gold
C14613,Miyeon,Evans,Silver
C14614,Rosaleen,Hayes,Diamond
C14615,Fayre,Perry,Silver
C14616,Mabs,Nelson,Silver
C14617,Alina,Moore,Gold
C14618,Naamah,Scott,Gold
C14619,Bellezza,Long,Gold
C14620,Ulanni,Russell,Gold
C14621,Yedda,Cook,Silver
C14622,Nelly,Alexander,Silver
C14623,Mabel,Howard,Gold
C14624,Miyeon,Butler,Bronze
C14625,Ellie,Price,Bronze
C14626,Nefertari,Williams,Bronze
C14627,Nomi,Gray,Bronze
C14628,Lynne,Henderson,Gold
C14629,Nefertiti,Martinez,Bronze
C14630,Rachel,Morgan,Diamond
C14631,Nomi,Hill,Silver
C14632,Lucinda,Bryant,Diamond
C14633,Tegan,Jones,Gold
C14634,Kyomi,Sanders,Bronze
C14635,Isa,Clark,Diamond
C14636,Tove,Long,Gold
C14637,Naamah,Garcia,Gold
C14638,Nomi,Martinez,Bronze
C14639,Naava,Rivera,Gold
C14640,Nomi,Mitchell,Silver
C14641,Tazanna,Morgan,Bronze
C14642,Orabelle,Jenkins,Diamond
C14643,Bella,Murphy,Gold
C14644,Naava,Simmons,Diamond
C14645,Tazanna,Anderson,Silver
C14646,Calixta,Murphy,Silver
C14647,Isa,Cook,Diamond
C14648,Ratih,Clark,Bronze
C14649,Rachel,Ross,Gold
C14650,Yedda,Johnson,Diamond
C14651,Lilybelle,Torres,Diamond
C14652,Miyeon,Baker,Bronze
C14653,Belinda,Patterson,Silver
C14654,Rosaleen,Diaz,Diamond
C14655,Sapphire,Lewis,Gold
C14656,Omorose,Garcia,Bronze
C14657,Fayre,Jenkins,Gold
C14658,Norabel,Clark,Gold
C14659,Ratih,Reed,Bronze
C14660,Keva,Morgan,Diamond
C14661,Isa,Foster,Diamond
C14662,Ella,Hughes,Bronze
C14663,Isa,Perry,Bronze
C14664,Rosaleen,Gonzales,Gold
C14665,Miyeon,Henderson,Bronze
C14666,Rosalind,Long,Silver
C14667,Ellie,Wood,Diamond
C14668,Isa,Howard,Silver
C14669,Linda,Flores,Bronze
C14670,Felicia,Russell,Silver
C14671,Miyuki,Garcia,Diamond
C14672,Lucinda,Rivera,Bronze
C14673,Kaytlyn,Rogers,Silver
C14674,Mabel,Nelson,Silver
C14675,Marabel,Powell,Bronze
C14676,Nefertari,Anderson,Gold
C14677,Rachel,Nelson,Bronze
C14678,Omorose,Richardson,Gold
C14679,Caily,Torres,Gold
C14680,Belinda,Griffin,Gold
C14681,Nefertari,Jackson,Gold
C14682,Orabelle,Flores,Bronze
C14683,Yedda,Parker,Diamond
C14684,Tegan,Foster,Diamond
C14685,Naomi,Hayes,Bronze
C14686,Meadow,Russell,Gold
C14687,Ellie,Thompson,Bronze
C14688,Lilybelle,Gonzales,Silver
C14689,Abigail,Johnson,Diamond
C14690,Rachel,Martinez,Diamond
C14691,Naomi,Parker,Diamond
C14692,Erina,Ramirez,Diamond
C14693,Felicia,Cox,Bronze
C14694,Calista,Bailey,Gold
C14695,Nomi,Powell,Gold
C14696,Bonita,Johnson,Silver
C14697,Nomi,Wood,Diamond
C14698,Yedda,Jenkins,Gold
C14699,Mabs,Lewis,Diamond
C14700,Alina,Rogers,Diamond
C14701,Mabel,Hayes,Gold
C14702,Nefertari,Garcia,Bronze
C14703,Bonita,Bryant,Gold
C14704,Kaytlyn,Nelson,Bronze
C14705,Ulanni,Gray,Diamond
C14706,Naomi,Cook,Diamond
C14707,Mei,Lee,Diamond
C14708,Marabel,Murphy,Diamond
C14709,Miyeon,Hayes,Gold
C14710,Nefertari,Smith,Bronze
C14711,Calliope,Long,Gold
C14712,Belinda,Foster,Gold
C14713,Linda,Washington,Bronze
C14714,Mabs,Sanders,Silver
C14715,Mabel,Alexander,Bronze
C14716,Ratih,Russell,Gold
C14717,Keva,Stewart,Gold
C14718,Lynne,Rogers,Bronze
C14719,Calista,Lee,Diamond
C14720,Rosalind,Baker,Gold
C14721,Lilybelle,Cole,Gold
C14722,Naamah,Kelly,Bronze
C14723,Yedda,Howard,Bronze
C14724,Sapphire,Watson,Diamond
C14725,Tove,Moore,Silver
C14726,Calixta,Perez,Gold
C14727,Nefertari,Anderson,Bronze
C14728,Naomi,Brooks,Gold
C14729,Nefertari,Nelson,Silver
C14730,Felicia,Thomas,Silver
C14731,Xin,Jones,Diamond
C14732,Bellezza,Martin,Gold
C14733,Nefertiti,Parker,Silver
C14734,Nefertari,Price,Diamond
C14735,Keva,Lewis,Silver
C14736,Bella,Sanders,Silver
C14737,Nelly,Gonzalez,Gold
C14738,Belinda,Baker,Diamond
C14739,Lillie,Hill,Gold
C14740,Calista,Sanders,Diamond
C14741,Naamah,Williams,Bronze
C14742,Tove,Thomas,Gold
C14743,Ella,Hill,Gold
C14744,Tove,Green,Silver
C14745,Bellezza,Butler,Bronze
C14746,Belinda,Flores,Bronze
C14747,Mabs,Reed,Diamond
C14748,Norabel,Miller,Gold
C14749,Isa,Lewis,Diamond
C14750,Calista,Moore,Silver
C14751,Bellezza,Flores,Diamond
C14752,Abigail,Allen,Gold
C14753,Isa,James,Silver
C14754,Mabs,Long,Silver
C14755,Kyomi,Hayes,Bronze
C14756,Norabel,Moore,Gold
C14757,Yedda,Alexander,Gold
C14758,Bonnie,Taylor,Gold
C14759,Naava,Taylor,Bronze
C14760,Felicia,Diaz,Silver
C14761,Miyuki,Stewart,Bronze
C14762,Bellezza,Scott,Gold
C14763,Nomi,Robinson,Silver
C14764,Isa,Rodriguez,Gold
C14765,Naava,Howard,Bronze
C14766,Raanana,Perry,Silver
C14767,Calliope,Martinez,Diamond
C14768,Omorose,Wright,Bronze
C14769,Linda,Griffin,Gold
C14770,Alina,Howard,Bronze
C14771,Tegan,Cooper,Diamond
C14772,Marabel,Powell,Bronze
C14773,Isa,Nelson,Silver
C14774,Linda,Green,Silver
C14775,Lillie,Cole,Gold
C14776,Yedda,Miller,Bronze
C14777,Mei,Parker,Silver
C14778,Lynne,Thompson,Diamond
C14779,Nefertari,Price,Bronze
C14780,Jolie,Brown,Silver
C14781,Alina,Flores,Gold
C14782,Linda,Ramirez,Bronze
C14783,Jolie,Hernandez,Diamond
C14784,Meadow,Washington,Bronze
C14785,Rosaleen,Peterson,Silver
C14786,Bella,Hernandez,Bronze
C14787,Calista,Henderson,Silver
C14788,Mabs,Bennett,Diamond
C14789,Sapphire,White,Gold
C14790,Lillie,Cox,Gold
C14791,Donatella,Harris,Gold
C14792,Rachel,Parker,Gold
C14793,Erina,Thompson,Diamond
C14794,Lillie,Howard,Bronze
C14795,Abigail,White,Bronze
C14796,Meadow,Evans,Bronze
C14797,Bonita,Powell,Silver
C14798,Calliope,Roberts,Gold
C14799,Nomi,Henderson,Silver
C14800,Yedda,Griffin,Diamond
C14801,Linda,Cook,Silver
C14802,Tazanna,Morris,Diamond
C14803,Bonnie,Gray,Gold
C14804,Naamah,Jones,Gold
C14805,Isa,Alexander,Bronze
C14806,Rosalind,Johnson,Diamond
C14807,Naamah,Scott,Silver
C14808,Omorose,Washington,Diamond
C14809,Marabel,Perry,Bronze
C14810,Caily,Nelson,Gold
C14811,Fayre,White,Diamond
C14812,Orabelle,Russell,Gold
C14813,Mei,Hernandez,Bronze
C14814,Isa,Harris,Bronze
C14815,Isa,Thomas,Gold
C14816,Lilybelle,Wright,Gold
C14817,Orabelle,Watson,Bronze
C14818,Ulanni,Smith,Gold
C14819,Caily,Edwards,Silver
C14820,Calista,Hall,Diamond
C14821,Kyomi,Scott,Bronze
C14822,Miyuki,Martinez,Silver
C14823,Yedda,Wright,Bronze
C14824,Venus,Johnson,Gold
C14825,Naomi,White,Diamond
C14826,Venus,Cooper,Silver
C14827,Calista,Edwards,Silver
C14828,Kaytlyn,Henderson,Gold
C14829,Jolie,Davis,Gold
C14830,Felicia,Nelson,Bronze
C14831,Tegan,Nelson,Diamond
C14832,Nefertiti,Alexander,Silver
C14833,Yedda,Peterson,Silver
C14834,Alina,White,Silver
C14835,Linda,Howard,Diamond
C14836,Xin,Price,Diamond
C14837,Naomi,Jenkins,Silver
C14838,Tegan,Evans,Gold
C14839,Abigail,Davis,Bronze
C14840,Lucinda,Hall,Bronze
C14841,Belinda,Allen,Gold
C14842,Erina,Lee,Gold
C14843,Bonnie,Kelly,Gold
C14844,Ellie,Miller,Diamond
C14845,Ellie,Sanchez,Gold
C14846,Kaytlyn,Barnes,Bronze
C14847,Felicia,Brown,Diamond
C14848,Linda,Hill,Bronze
C14849,Calliope,Parker,Gold
C14850,Jolie,Gonzales,Silver
C14851,Sapphire,Rivera,Diamond
C14852,Bellezza,Gonzales,Diamond
C14853,Bonnie,Miller,Bronze
C14854,Alina,Patterson,Gold
C14855,Bella,Carter,Silver
C14856,Naomi,Roberts,Gold
C14857,Jolie,Walker,Bronze
C14858,Meadow,James,Gold
C14859,Ellie,Ramirez,Diamond
C14860,Naomi,Evans,Diamond
C14861,Lynne,Hernandez,Diamond
C14862,Lynne,Perry,Gold
C14863,Rosaleen,Torres,Diamond
C14864,Ulanni,Murphy,Gold
C14865,Lucinda,Rivera,Silver
C14866,Ellen,Jackson,Diamond
C14867,Xin,Taylor,Silver
C14868,Yedda,Carter,Bronze
C14869,Felicia,Sanchez,Gold
C14870,Nelly,Howard,Silver
C14871,Rosalind,Wood,Diamond
C14872,Linda,Hill,Silver
C14873,Ellen,Evans,Diamond
C14874,Isa,Ramirez,Diamond
C14875,Nefertari,Davis,Diamond
C14876,Venus,Miller,Gold
C14877,Bonnie,Anderson,Gold
C14878,Miyeon,Parker,Gold
C14879,Calliope,Ramirez,Silver
C14880,Nefertiti,Richardson,Gold
C14881,Rosalind,Henderson,Bronze
C14882,Rachel,Flores,Silver
C14883,Mabel,Baker,Bronze
C14884,Lynne,Brown,Diamond
C14885,Yedda,Perry,Silver
C14886,Bonita,Ross,Gold
C14887,Rachel,Powell,Gold
C14888,Bonita,Parker,Diamond
C14889,Fayre,Watson,Diamond
C14890,Norabel,Alexander,Gold
C14891,Tove,James,Bronze
